time,GHI,AC_Power_W,PU
2020-06-21 09:30:00+08:00,209.05,14788889.901399782,0.14788889901399782
2020-06-21 10:30:00+08:00,268.2,19785131.340845846,0.19785131340845846
2020-06-21 11:30:00+08:00,302.95000000000005,22859211.584913537,0.22859211584913536
2020-06-21 12:30:00+08:00,318.8,24252242.92362882,0.2425224292362882
2020-06-21 13:30:00+08:00,215.4,16176706.548522426,0.16176706548522427
2020-06-21 14:30:00+08:00,145.25,10831551.035709593,0.10831551035709594
2020-06-21 15:30:00+08:00,205.4,15459745.688519323,0.15459745688519325
2020-06-21 16:30:00+08:00,130.5,9679109.066137264,0.09679109066137263
2020-06-21 17:30:00+08:00,72.75,5218949.586925439,0.052189495869254386
2020-06-21 18:30:00+08:00,38.05,2514607.6007540366,0.025146076007540364
2020-06-21 19:30:00+08:00,15.5,738659.9226745594,0.007386599226745594
2020-06-21 20:30:00+08:00,0.0,0.0,0.0
2020-06-21 21:30:00+08:00,0.0,0.0,0.0
2020-06-21 22:30:00+08:00,0.0,0.0,0.0
2020-06-21 23:30:00+08:00,0.0,0.0,0.0
2020-06-22 00:30:00+08:00,0.0,0.0,0.0
2020-06-22 01:30:00+08:00,0.0,0.0,0.0
2020-06-22 02:30:00+08:00,0.0,0.0,0.0
2020-06-22 03:30:00+08:00,0.0,0.0,0.0
2020-06-22 04:30:00+08:00,0.0,0.0,0.0
2020-06-22 05:30:00+08:00,0.0,0.0,0.0
2020-06-22 06:30:00+08:00,32.6,1538793.0886638702,0.015387930886638703
2020-06-22 07:30:00+08:00,135.05,6793835.36631848,0.0679383536631848
2020-06-22 08:30:00+08:00,312.45000000000005,18615075.421883687,0.18615075421883687
2020-06-22 09:30:00+08:00,558.8,36536084.97179834,0.3653608497179834
2020-06-22 10:30:00+08:00,718.3000000000001,50576434.92683476,0.5057643492683476
2020-06-22 11:30:00+08:00,871.35,63009616.96195739,0.6300961696195739
2020-06-22 12:30:00+08:00,915.9,66814857.340074,0.6681485734007401
2020-06-22 13:30:00+08:00,898.4000000000001,65374740.91375023,0.6537474091375023
2020-06-22 14:30:00+08:00,809.0500000000001,58375916.64763832,0.5837591664763833
2020-06-22 15:30:00+08:00,706.45,49910275.515473425,0.49910275515473423
2020-06-22 16:30:00+08:00,528.45,35806270.35849528,0.3580627035849528
2020-06-22 17:30:00+08:00,331.1,21254928.35412172,0.2125492835412172
2020-06-22 18:30:00+08:00,221.45,11763580.464278692,0.11763580464278692
2020-06-22 19:30:00+08:00,90.15,4366857.021841108,0.04366857021841108
2020-06-22 20:30:00+08:00,0.0,0.0,0.0
2020-06-22 21:30:00+08:00,0.0,0.0,0.0
2020-06-22 22:30:00+08:00,0.0,0.0,0.0
2020-06-22 23:30:00+08:00,0.0,0.0,0.0
2020-06-23 00:30:00+08:00,0.0,0.0,0.0
2020-06-23 01:30:00+08:00,0.0,0.0,0.0
2020-06-23 02:30:00+08:00,0.0,0.0,0.0
2020-06-23 03:30:00+08:00,0.0,0.0,0.0
2020-06-23 04:30:00+08:00,0.0,0.0,0.0
2020-06-23 05:30:00+08:00,0.0,0.0,0.0
2020-06-23 06:30:00+08:00,63.15,1853634.5303326875,0.018536345303326877
2020-06-23 07:30:00+08:00,229.8,5104503.474359141,0.05104503474359141
2020-06-23 08:30:00+08:00,425.5,20725198.37795844,0.2072519837795844
2020-06-23 09:30:00+08:00,623.7,38953944.50397408,0.3895394450397408
2020-06-23 10:30:00+08:00,776.3,52811229.664618134,0.5281122966461813
2020-06-23 11:30:00+08:00,872.6500000000001,60945629.4342687,0.609456294342687
2020-06-23 12:30:00+08:00,904.5,63207956.236511394,0.632079562365114
2020-06-23 13:30:00+08:00,875.6,61723480.537136085,0.6172348053713609
2020-06-23 14:30:00+08:00,882.6500000000001,62207942.55612099,0.6220794255612099
2020-06-23 15:30:00+08:00,813.0999999999999,55359222.728249654,0.5535922272824966
2020-06-23 16:30:00+08:00,551.8,36284684.58886799,0.36284684588867994
2020-06-23 17:30:00+08:00,447.2000000000001,25533972.736671325,0.25533972736671323
2020-06-23 18:30:00+08:00,283.05,10678458.51619178,0.1067845851619178
2020-06-23 19:30:00+08:00,107.55,3837266.1852380317,0.038372661852380315
2020-06-23 20:30:00+08:00,0.0,0.0,0.0
2020-06-23 21:30:00+08:00,0.0,0.0,0.0
2020-06-23 22:30:00+08:00,0.0,0.0,0.0
2020-06-23 23:30:00+08:00,0.0,0.0,0.0
2020-06-24 00:30:00+08:00,0.0,0.0,0.0
2020-06-24 01:30:00+08:00,0.0,0.0,0.0
2020-06-24 02:30:00+08:00,0.0,0.0,0.0
2020-06-24 03:30:00+08:00,0.0,0.0,0.0
2020-06-24 04:30:00+08:00,0.0,0.0,0.0
2020-06-24 05:30:00+08:00,0.0,0.0,0.0
2020-06-24 06:30:00+08:00,61.8,1786607.2997003007,0.017866072997003008
2020-06-24 07:30:00+08:00,225.85,5065792.224481504,0.050657922244815044
2020-06-24 08:30:00+08:00,424.05,20526246.966865268,0.20526246966865266
2020-06-24 09:30:00+08:00,618.1,38688466.6351124,0.38688466635112395
2020-06-24 10:30:00+08:00,785.75,53553965.695351616,0.5355396569535161
2020-06-24 11:30:00+08:00,912.4,63901615.04900211,0.6390161504900211
2020-06-24 12:30:00+08:00,982.45,69295036.75820175,0.6929503675820174
2020-06-24 13:30:00+08:00,992.05,69902442.64055187,0.6990244264055187
2020-06-24 14:30:00+08:00,953.6,66440190.96517719,0.6644019096517719
2020-06-24 15:30:00+08:00,837.75,57606397.46881628,0.5760639746881628
2020-06-24 16:30:00+08:00,696.95,45104063.25184818,0.4510406325184818
2020-06-24 17:30:00+08:00,525.0,28694480.473830294,0.2869448047383029
2020-06-24 18:30:00+08:00,322.7,10846791.132215727,0.10846791132215727
2020-06-24 19:30:00+08:00,130.0,2931556.012794308,0.02931556012794308
2020-06-24 20:30:00+08:00,0.0,0.0,0.0
2020-06-24 21:30:00+08:00,0.0,0.0,0.0
2020-06-24 22:30:00+08:00,0.0,0.0,0.0
2020-06-24 23:30:00+08:00,0.0,0.0,0.0
2020-06-25 00:30:00+08:00,0.0,0.0,0.0
2020-06-25 01:30:00+08:00,0.0,0.0,0.0
2020-06-25 02:30:00+08:00,0.0,0.0,0.0
2020-06-25 03:30:00+08:00,0.0,0.0,0.0
2020-06-25 04:30:00+08:00,0.0,0.0,0.0
2020-06-25 05:30:00+08:00,0.0,0.0,0.0
2020-06-25 06:30:00+08:00,53.05,2364315.4065862936,0.023643154065862936
2020-06-25 07:30:00+08:00,172.95,7986082.220092726,0.07986082220092726
2020-06-25 08:30:00+08:00,360.75,19774449.170939587,0.19774449170939587
2020-06-25 09:30:00+08:00,525.2,34181599.12058295,0.3418159912058295
2020-06-25 10:30:00+08:00,768.65,53021437.02387981,0.5302143702387981
2020-06-25 11:30:00+08:00,896.8000000000001,63888535.98994741,0.638885359899474
2020-06-25 12:30:00+08:00,918.65,66202090.41019788,0.6620209041019788
2020-06-25 13:30:00+08:00,953.95,68023338.96634118,0.6802333896634118
2020-06-25 14:30:00+08:00,747.8499999999999,52688112.99754116,0.5268811299754116
2020-06-25 15:30:00+08:00,686.6500000000001,47977890.721321106,0.47977890721321104
2020-06-25 16:30:00+08:00,475.35,32705904.59668188,0.32705904596681884
2020-06-25 17:30:00+08:00,329.05,21899901.22469463,0.2189990122469463
2020-06-25 18:30:00+08:00,173.6,11432822.763657931,0.11432822763657931
2020-06-25 19:30:00+08:00,72.85,4753080.791733675,0.04753080791733675
2020-06-25 20:30:00+08:00,0.0,0.0,0.0
2020-06-25 21:30:00+08:00,0.0,0.0,0.0
2020-06-25 22:30:00+08:00,0.0,0.0,0.0
2020-06-25 23:30:00+08:00,0.0,0.0,0.0
2020-06-26 00:30:00+08:00,0.0,0.0,0.0
2020-06-26 01:30:00+08:00,0.0,0.0,0.0
2020-06-26 02:30:00+08:00,0.0,0.0,0.0
2020-06-26 03:30:00+08:00,0.0,0.0,0.0
2020-06-26 04:30:00+08:00,0.0,0.0,0.0
2020-06-26 05:30:00+08:00,0.0,0.0,0.0
2020-06-26 06:30:00+08:00,61.25,1733175.6833009252,0.017331756833009252
2020-06-26 07:30:00+08:00,227.45,4865573.14333614,0.048655731433361396
2020-06-26 08:30:00+08:00,428.25,20426673.79939232,0.2042667379939232
2020-06-26 09:30:00+08:00,625.75,38707893.29529597,0.3870789329529597
2020-06-26 10:30:00+08:00,792.1,53772833.16897742,0.5377283316897742
2020-06-26 11:30:00+08:00,911.55,63931141.71731912,0.6393114171731913
2020-06-26 12:30:00+08:00,980.85,69344549.60962808,0.6934454960962808
2020-06-26 13:30:00+08:00,989.8,69746035.27975021,0.6974603527975022
2020-06-26 14:30:00+08:00,946.4,66001134.90820677,0.6600113490820677
2020-06-26 15:30:00+08:00,834.0999999999999,56967015.913241595,0.5696701591324159
2020-06-26 16:30:00+08:00,643.9000000000001,42145573.8397886,0.421455738397886
2020-06-26 17:30:00+08:00,435.45,26036764.90189106,0.2603676490189106
2020-06-26 18:30:00+08:00,281.25,12738644.361166188,0.12738644361166188
2020-06-26 19:30:00+08:00,114.25,4311685.276097764,0.04311685276097764
2020-06-26 20:30:00+08:00,0.0,0.0,0.0
2020-06-26 21:30:00+08:00,0.0,0.0,0.0
2020-06-26 22:30:00+08:00,0.0,0.0,0.0
2020-06-26 23:30:00+08:00,0.0,0.0,0.0
2020-06-27 00:30:00+08:00,0.0,0.0,0.0
2020-06-27 01:30:00+08:00,0.0,0.0,0.0
2020-06-27 02:30:00+08:00,0.0,0.0,0.0
2020-06-27 03:30:00+08:00,0.0,0.0,0.0
2020-06-27 04:30:00+08:00,0.0,0.0,0.0
2020-06-27 05:30:00+08:00,0.0,0.0,0.0
2020-06-27 06:30:00+08:00,51.95,1988682.5396271576,0.019886825396271575
2020-06-27 07:30:00+08:00,196.4,5789050.900296538,0.057890509002965385
2020-06-27 08:30:00+08:00,393.8,19610196.393292602,0.19610196393292603
2020-06-27 09:30:00+08:00,561.65,36282497.27166603,0.36282497271666025
2020-06-27 10:30:00+08:00,675.5,47887928.38035394,0.47887928380353945
2020-06-27 11:30:00+08:00,633.2,46648558.46867071,0.4664855846867071
2020-06-27 12:30:00+08:00,658.45,49208062.670065105,0.49208062670065106
2020-06-27 13:30:00+08:00,794.3,58934655.16962895,0.5893465516962895
2020-06-27 14:30:00+08:00,598.0,44339835.73391054,0.4433983573391054
2020-06-27 15:30:00+08:00,625.25,45689294.1847899,0.456892941847899
2020-06-27 16:30:00+08:00,485.9,33686281.444888,0.33686281444888005
2020-06-27 17:30:00+08:00,357.85,21686803.613509897,0.21686803613509897
2020-06-27 18:30:00+08:00,189.15,7872713.30546097,0.0787271330546097
2020-06-27 19:30:00+08:00,80.45,3687701.1931234067,0.03687701193123407
2020-06-27 20:30:00+08:00,0.0,0.0,0.0
2020-06-27 21:30:00+08:00,0.0,0.0,0.0
2020-06-27 22:30:00+08:00,0.0,0.0,0.0
2020-06-27 23:30:00+08:00,0.0,0.0,0.0
2020-06-28 00:30:00+08:00,0.0,0.0,0.0
2020-06-28 01:30:00+08:00,0.0,0.0,0.0
2020-06-28 02:30:00+08:00,0.0,0.0,0.0
2020-06-28 03:30:00+08:00,0.0,0.0,0.0
2020-06-28 04:30:00+08:00,0.0,0.0,0.0
2020-06-28 05:30:00+08:00,0.0,0.0,0.0
2020-06-28 06:30:00+08:00,57.05,1796368.9693747757,0.017963689693747755
2020-06-28 07:30:00+08:00,217.35,5233474.415140559,0.05233474415140559
2020-06-28 08:30:00+08:00,417.75,20213823.56406701,0.2021382356406701
2020-06-28 09:30:00+08:00,612.45,38227871.383430555,0.38227871383430556
2020-06-28 10:30:00+08:00,776.8499999999999,52667744.730386145,0.5266774473038615
2020-06-28 11:30:00+08:00,903.5,63040410.99063888,0.6304041099063888
2020-06-28 12:30:00+08:00,977.8,68697394.58773713,0.6869739458773713
2020-06-28 13:30:00+08:00,996.6,69772501.91777903,0.6977250191777903
2020-06-28 14:30:00+08:00,953.75,66176665.6991209,0.6617666569912091
2020-06-28 15:30:00+08:00,837.75,57845244.05166585,0.5784524405166585
2020-06-28 16:30:00+08:00,705.75,45830371.213565655,0.45830371213565657
2020-06-28 17:30:00+08:00,524.35,28857550.393880926,0.28857550393880926
2020-06-28 18:30:00+08:00,323.65,10977456.709670234,0.10977456709670234
2020-06-28 19:30:00+08:00,135.7,2709792.026500111,0.02709792026500111
2020-06-28 20:30:00+08:00,0.0,0.0,0.0
2020-06-28 21:30:00+08:00,0.0,0.0,0.0
2020-06-28 22:30:00+08:00,0.0,0.0,0.0
2020-06-28 23:30:00+08:00,0.0,0.0,0.0
2020-06-29 00:30:00+08:00,0.0,0.0,0.0
2020-06-29 01:30:00+08:00,0.0,0.0,0.0
2020-06-29 02:30:00+08:00,0.0,0.0,0.0
2020-06-29 03:30:00+08:00,0.0,0.0,0.0
2020-06-29 04:30:00+08:00,0.0,0.0,0.0
2020-06-29 05:30:00+08:00,0.0,0.0,0.0
2020-06-29 06:30:00+08:00,56.7,1805928.277346013,0.018059282773460132
2020-06-29 07:30:00+08:00,197.15,5222722.377053631,0.052227223770536305
2020-06-29 08:30:00+08:00,353.65,18041343.71452277,0.18041343714522773
2020-06-29 09:30:00+08:00,508.9,32562706.640792448,0.3256270664079245
2020-06-29 10:30:00+08:00,691.55,47446225.33852793,0.4744622533852793
2020-06-29 11:30:00+08:00,879.55,61545780.54583994,0.6154578054583995
2020-06-29 12:30:00+08:00,980.5,69142506.43741281,0.6914250643741281
2020-06-29 13:30:00+08:00,995.25,70090077.11948349,0.7009007711948348
2020-06-29 14:30:00+08:00,929.85,64932524.84017191,0.6493252484017191
2020-06-29 15:30:00+08:00,836.8,57258793.28298977,0.5725879328298977
2020-06-29 16:30:00+08:00,690.65,44438497.195067964,0.44438497195067966
2020-06-29 17:30:00+08:00,511.5,27954722.428046953,0.2795472242804695
2020-06-29 18:30:00+08:00,320.1,10814094.987901771,0.10814094987901772
2020-06-29 19:30:00+08:00,133.85,2696177.973701369,0.02696177973701369
2020-06-29 20:30:00+08:00,0.0,0.0,0.0
2020-06-29 21:30:00+08:00,0.0,0.0,0.0
2020-06-29 22:30:00+08:00,0.0,0.0,0.0
2020-06-29 23:30:00+08:00,0.0,0.0,0.0
2020-06-30 00:30:00+08:00,0.0,0.0,0.0
2020-06-30 01:30:00+08:00,0.0,0.0,0.0
2020-06-30 02:30:00+08:00,0.0,0.0,0.0
2020-06-30 03:30:00+08:00,0.0,0.0,0.0
2020-06-30 04:30:00+08:00,0.0,0.0,0.0
2020-06-30 05:30:00+08:00,0.0,0.0,0.0
2020-06-30 06:30:00+08:00,40.65,2433401.337023335,0.02433401337023335
2020-06-30 07:30:00+08:00,126.75,8595870.667046258,0.08595870667046258
2020-06-30 08:30:00+08:00,277.7,18146760.029180694,0.18146760029180695
2020-06-30 09:30:00+08:00,480.55,32028284.223836143,0.3202828422383614
2020-06-30 10:30:00+08:00,722.9,49382366.15421231,0.4938236615421231
2020-06-30 11:30:00+08:00,799.65,56104591.92892803,0.5610459192892803
2020-06-30 12:30:00+08:00,755.95,53479861.753605455,0.5347986175360545
2020-06-30 13:30:00+08:00,600.95,42507893.51338639,0.4250789351338639
2020-06-30 14:30:00+08:00,534.8499999999999,37841576.25165647,0.3784157625165647
2020-06-30 15:30:00+08:00,493.25,34787354.448795915,0.34787354448795915
2020-06-30 16:30:00+08:00,260.05,18506327.613340117,0.18506327613340118
2020-06-30 17:30:00+08:00,152.45000000000002,10924992.774144948,0.10924992774144948
2020-06-30 18:30:00+08:00,157.8,9436658.013044594,0.09436658013044594
2020-06-30 19:30:00+08:00,58.4,3657424.6177421645,0.036574246177421645
2020-06-30 20:30:00+08:00,0.0,0.0,0.0
2020-06-30 21:30:00+08:00,0.0,0.0,0.0
2020-06-30 22:30:00+08:00,0.0,0.0,0.0
2020-06-30 23:30:00+08:00,0.0,0.0,0.0
2020-07-01 00:30:00+08:00,0.0,0.0,0.0
2020-07-01 01:30:00+08:00,0.0,0.0,0.0
2020-07-01 02:30:00+08:00,0.0,0.0,0.0
2020-07-01 03:30:00+08:00,0.0,0.0,0.0
2020-07-01 04:30:00+08:00,0.0,0.0,0.0
2020-07-01 05:30:00+08:00,0.0,0.0,0.0
2020-07-01 06:30:00+08:00,27.450000000000003,984482.8883116114,0.009844828883116113
2020-07-01 07:30:00+08:00,140.5,4891042.8772816695,0.0489104287728167
2020-07-01 08:30:00+08:00,326.5,16820954.097794738,0.16820954097794738
2020-07-01 09:30:00+08:00,558.05,35165488.99953397,0.3516548899953397
2020-07-01 10:30:00+08:00,773.55,53199176.890641235,0.5319917689064123
2020-07-01 11:30:00+08:00,908.85,64276595.48979288,0.6427659548979289
2020-07-01 12:30:00+08:00,978.2,69428045.49150327,0.6942804549150327
2020-07-01 13:30:00+08:00,994.35,69993798.49009274,0.6999379849009274
2020-07-01 14:30:00+08:00,952.5,65947653.08427586,0.6594765308427586
2020-07-01 15:30:00+08:00,834.75,56368698.29829563,0.5636869829829563
2020-07-01 16:30:00+08:00,698.85,44548339.39771597,0.4454833939771597
2020-07-01 17:30:00+08:00,512.2,28067555.26056822,0.2806755526056822
2020-07-01 18:30:00+08:00,314.8,10914431.715391323,0.10914431715391323
2020-07-01 19:30:00+08:00,132.55,2727202.029593688,0.02727202029593688
2020-07-01 20:30:00+08:00,0.0,0.0,0.0
2020-07-01 21:30:00+08:00,0.0,0.0,0.0
2020-07-01 22:30:00+08:00,0.0,0.0,0.0
2020-07-01 23:30:00+08:00,0.0,0.0,0.0
2020-07-02 00:30:00+08:00,0.0,0.0,0.0
2020-07-02 01:30:00+08:00,0.0,0.0,0.0
2020-07-02 02:30:00+08:00,0.0,0.0,0.0
2020-07-02 03:30:00+08:00,0.0,0.0,0.0
2020-07-02 04:30:00+08:00,0.0,0.0,0.0
2020-07-02 05:30:00+08:00,0.0,0.0,0.0
2020-07-02 06:30:00+08:00,56.85,1500508.4663758143,0.015005084663758142
2020-07-02 07:30:00+08:00,220.55,4547681.01631784,0.0454768101631784
2020-07-02 08:30:00+08:00,419.05,19673668.97007428,0.19673668970074282
2020-07-02 09:30:00+08:00,613.6,37669217.30268282,0.37669217302682817
2020-07-02 10:30:00+08:00,782.55,52325416.442653656,0.5232541644265366
2020-07-02 11:30:00+08:00,914.0,62746916.27371198,0.6274691627371198
2020-07-02 12:30:00+08:00,983.6,68079670.1211549,0.680796701211549
2020-07-02 13:30:00+08:00,1001.2,69113288.52048683,0.6911328852048683
2020-07-02 14:30:00+08:00,904.1,62086173.12918326,0.6208617312918326
2020-07-02 15:30:00+08:00,739.6,50302215.84849204,0.5030221584849204
2020-07-02 16:30:00+08:00,662.95,42424153.916177526,0.42424153916177526
2020-07-02 17:30:00+08:00,478.95,26871973.942561965,0.26871973942561966
2020-07-02 18:30:00+08:00,267.0,12630436.845705213,0.12630436845705212
2020-07-02 19:30:00+08:00,89.7,4708455.300874464,0.047084553008744645
2020-07-02 20:30:00+08:00,0.0,0.0,0.0
2020-07-02 21:30:00+08:00,0.0,0.0,0.0
2020-07-02 22:30:00+08:00,0.0,0.0,0.0
2020-07-02 23:30:00+08:00,0.0,0.0,0.0
2020-07-03 00:30:00+08:00,0.0,0.0,0.0
2020-07-03 01:30:00+08:00,0.0,0.0,0.0
2020-07-03 02:30:00+08:00,0.0,0.0,0.0
2020-07-03 03:30:00+08:00,0.0,0.0,0.0
2020-07-03 04:30:00+08:00,0.0,0.0,0.0
2020-07-03 05:30:00+08:00,0.0,0.0,0.0
2020-07-03 06:30:00+08:00,13.2,466807.84672699665,0.004668078467269967
2020-07-03 07:30:00+08:00,74.85,4129929.653709853,0.04129929653709853
2020-07-03 08:30:00+08:00,110.85,7219945.68608918,0.0721994568608918
2020-07-03 09:30:00+08:00,158.25,11030404.33353183,0.1103040433353183
2020-07-03 10:30:00+08:00,202.25,14858928.399865566,0.14858928399865565
2020-07-03 11:30:00+08:00,180.8,13518921.37705409,0.13518921377054088
2020-07-03 12:30:00+08:00,301.9,22655434.743285626,0.22655434743285627
2020-07-03 13:30:00+08:00,698.25,52151078.604359865,0.5215107860435987
2020-07-03 14:30:00+08:00,469.9500000000001,35152060.60511274,0.3515206060511274
2020-07-03 15:30:00+08:00,523.25,37940857.29550319,0.37940857295503194
2020-07-03 16:30:00+08:00,445.15,31295261.44950494,0.3129526144950494
2020-07-03 17:30:00+08:00,332.6,22108067.99946805,0.2210806799946805
2020-07-03 18:30:00+08:00,227.35,11309146.012868673,0.11309146012868673
2020-07-03 19:30:00+08:00,112.55,3732234.204455018,0.03732234204455018
2020-07-03 20:30:00+08:00,0.0,0.0,0.0
2020-07-03 21:30:00+08:00,0.0,0.0,0.0
2020-07-03 22:30:00+08:00,0.0,0.0,0.0
2020-07-03 23:30:00+08:00,0.0,0.0,0.0
2020-07-04 00:30:00+08:00,0.0,0.0,0.0
2020-07-04 01:30:00+08:00,0.0,0.0,0.0
2020-07-04 02:30:00+08:00,0.0,0.0,0.0
2020-07-04 03:30:00+08:00,0.0,0.0,0.0
2020-07-04 04:30:00+08:00,0.0,0.0,0.0
2020-07-04 05:30:00+08:00,0.0,0.0,0.0
2020-07-04 06:30:00+08:00,54.8,1493543.6534112266,0.014935436534112266
2020-07-04 07:30:00+08:00,218.3,4520506.640595969,0.04520506640595969
2020-07-04 08:30:00+08:00,418.55,19996031.204159398,0.19996031204159398
2020-07-04 09:30:00+08:00,613.1,38250396.21305939,0.3825039621305939
2020-07-04 10:30:00+08:00,782.25,53057356.04670616,0.5305735604670616
2020-07-04 11:30:00+08:00,905.8,63007529.49585544,0.6300752949585544
2020-07-04 12:30:00+08:00,981.85,68701367.1821164,0.687013671821164
2020-07-04 13:30:00+08:00,1001.35,69957404.66747186,0.6995740466747186
2020-07-04 14:30:00+08:00,960.2,66602532.39023144,0.6660253239023144
2020-07-04 15:30:00+08:00,861.4499999999999,58290805.82617817,0.5829080582617817
2020-07-04 16:30:00+08:00,710.0999999999999,45517822.49546824,0.45517822495468235
2020-07-04 17:30:00+08:00,529.25,29072856.85224922,0.2907285685224922
2020-07-04 18:30:00+08:00,319.25,11038670.984230133,0.11038670984230133
2020-07-04 19:30:00+08:00,133.2,2697786.657944743,0.02697786657944743
2020-07-04 20:30:00+08:00,0.0,0.0,0.0
2020-07-04 21:30:00+08:00,0.0,0.0,0.0
2020-07-04 22:30:00+08:00,0.0,0.0,0.0
2020-07-04 23:30:00+08:00,0.0,0.0,0.0
2020-07-05 00:30:00+08:00,0.0,0.0,0.0
2020-07-05 01:30:00+08:00,0.0,0.0,0.0
2020-07-05 02:30:00+08:00,0.0,0.0,0.0
2020-07-05 03:30:00+08:00,0.0,0.0,0.0
2020-07-05 04:30:00+08:00,0.0,0.0,0.0
2020-07-05 05:30:00+08:00,0.0,0.0,0.0
2020-07-05 06:30:00+08:00,50.2,1502561.4443727385,0.015025614443727384
2020-07-05 07:30:00+08:00,207.5,4702049.2038982995,0.047020492038982994
2020-07-05 08:30:00+08:00,402.65,19363704.703043614,0.19363704703043613
2020-07-05 09:30:00+08:00,592.8000000000001,36911648.44783836,0.3691164844783836
2020-07-05 10:30:00+08:00,756.25,51333969.14466751,0.5133396914466751
2020-07-05 11:30:00+08:00,896.8,62625409.6731586,0.626254096731586
2020-07-05 12:30:00+08:00,936.95,66181780.54374069,0.6618178054374069
2020-07-05 13:30:00+08:00,977.85,68642900.03196281,0.6864290003196282
2020-07-05 14:30:00+08:00,945.2,65678983.96339116,0.6567898396339116
2020-07-05 15:30:00+08:00,835.95,56791645.79146526,0.5679164579146526
2020-07-05 16:30:00+08:00,706.5,45172784.00980759,0.4517278400980759
2020-07-05 17:30:00+08:00,516.45,28416950.737075068,0.2841695073707507
2020-07-05 18:30:00+08:00,333.9,11230168.367460191,0.11230168367460192
2020-07-05 19:30:00+08:00,134.35,2808081.6606052723,0.028080816606052723
2020-07-05 20:30:00+08:00,0.0,0.0,0.0
2020-07-05 21:30:00+08:00,0.0,0.0,0.0
2020-07-05 22:30:00+08:00,0.0,0.0,0.0
2020-07-05 23:30:00+08:00,0.0,0.0,0.0
2020-07-06 00:30:00+08:00,0.0,0.0,0.0
2020-07-06 01:30:00+08:00,0.0,0.0,0.0
2020-07-06 02:30:00+08:00,0.0,0.0,0.0
2020-07-06 03:30:00+08:00,0.0,0.0,0.0
2020-07-06 04:30:00+08:00,0.0,0.0,0.0
2020-07-06 05:30:00+08:00,0.0,0.0,0.0
2020-07-06 06:30:00+08:00,34.2,1871724.8573709307,0.018717248573709308
2020-07-06 07:30:00+08:00,134.35,7870061.190031379,0.0787006119003138
2020-07-06 08:30:00+08:00,317.45,18351928.38980441,0.18351928389804412
2020-07-06 09:30:00+08:00,528.1500000000001,33987625.15018532,0.3398762515018532
2020-07-06 10:30:00+08:00,645.75,44560753.222601235,0.44560753222601235
2020-07-06 11:30:00+08:00,746.8,52539051.686683044,0.5253905168668305
2020-07-06 12:30:00+08:00,834.45,58871738.28754376,0.5887173828754376
2020-07-06 13:30:00+08:00,818.4,57690547.05864477,0.5769054705864477
2020-07-06 14:30:00+08:00,912.15,63939864.20378834,0.6393986420378834
2020-07-06 15:30:00+08:00,748.55,51430262.31617568,0.5143026231617568
2020-07-06 16:30:00+08:00,580.1,38321671.48960676,0.3832167148960676
2020-07-06 17:30:00+08:00,400.15,23269063.666948806,0.23269063666948805
2020-07-06 18:30:00+08:00,199.5,10374619.373512555,0.10374619373512554
2020-07-06 19:30:00+08:00,66.60000000000001,3997368.2288638502,0.039973682288638505
2020-07-06 20:30:00+08:00,0.0,0.0,0.0
2020-07-06 21:30:00+08:00,0.0,0.0,0.0
2020-07-06 22:30:00+08:00,0.0,0.0,0.0
2020-07-06 23:30:00+08:00,0.0,0.0,0.0
2020-07-07 00:30:00+08:00,0.0,0.0,0.0
2020-07-07 01:30:00+08:00,0.0,0.0,0.0
2020-07-07 02:30:00+08:00,0.0,0.0,0.0
2020-07-07 03:30:00+08:00,0.0,0.0,0.0
2020-07-07 04:30:00+08:00,0.0,0.0,0.0
2020-07-07 05:30:00+08:00,0.0,0.0,0.0
2020-07-07 06:30:00+08:00,30.41,1177844.0953305073,0.011778440953305073
2020-07-07 07:30:00+08:00,136.6,4850925.970257187,0.048509259702571875
2020-07-07 08:30:00+08:00,201.95,12029385.139424752,0.12029385139424753
2020-07-07 09:30:00+08:00,413.1,27221377.960085988,0.2722137796008599
2020-07-07 10:30:00+08:00,542.9,38066206.634714514,0.38066206634714517
2020-07-07 11:30:00+08:00,510.65,36739054.392368086,0.36739054392368087
2020-07-07 12:30:00+08:00,768.55,54891927.14136298,0.5489192714136298
2020-07-07 13:30:00+08:00,856.95,60483419.226437576,0.6048341922643757
2020-07-07 14:30:00+08:00,912.2,62857754.08109045,0.6285775408109046
2020-07-07 15:30:00+08:00,835.8000000000001,56459454.80187057,0.5645945480187057
2020-07-07 16:30:00+08:00,678.2,43165852.67148061,0.4316585267148061
2020-07-07 17:30:00+08:00,516.7,28043573.191294275,0.28043573191294274
2020-07-07 18:30:00+08:00,308.9,10772365.10557334,0.1077236510557334
2020-07-07 19:30:00+08:00,121.6,2628841.1546659125,0.026288411546659125
2020-07-07 20:30:00+08:00,0.0,0.0,0.0
2020-07-07 21:30:00+08:00,0.0,0.0,0.0
2020-07-07 22:30:00+08:00,0.0,0.0,0.0
2020-07-07 23:30:00+08:00,0.0,0.0,0.0
2020-07-08 00:30:00+08:00,0.0,0.0,0.0
2020-07-08 01:30:00+08:00,0.0,0.0,0.0
2020-07-08 02:30:00+08:00,0.0,0.0,0.0
2020-07-08 03:30:00+08:00,0.0,0.0,0.0
2020-07-08 04:30:00+08:00,0.0,0.0,0.0
2020-07-08 05:30:00+08:00,0.0,0.0,0.0
